timestamp,open,high,low,close,volume
2020-12-02,18765.52,19336.66,18332.52,19200.94,355.506234
2020-12-03,19197.51,19602.43,18873.45,19421.34,206.958027
2020-12-04,19406.98,19525.05,18577.93,18659.04,367.680353
2020-12-05,18645.45,19176.51,18500.0,19148.7,98.698618
2020-12-06,19137.36,19420.81,18864.86,19371.19,114.295754
2020-12-07,19381.11,19428.25,18905.46,19185.21,118.610672
2020-12-08,19186.32,19294.07,18188.89,18325.63,263.835347
2020-12-09,18321.22,18644.19,17653.54,18546.39,387.659275
2020-12-10,18545.62,18550.94,17930.0,18246.54,229.066809
2020-12-11,18251.96,18294.08,17566.6,18027.76,369.010743
2020-12-12,18032.18,18946.6,18023.06,18811.26,176.851898
2020-12-13,18808.78,19420.37,18711.27,19175.96,193.794492
2020-12-14,19170.85,19343.45,19007.14,19273.23,203.652912
2020-12-15,19279.38,19567.68,19056.5,19428.77,367.574565
2020-12-16,19434.32,21537.3,19284.48,21350.8,691.82997
2020-12-17,21341.2,23801.6,21235.72,22812.74,913.689501
2020-12-18,22814.55,23284.91,22351.06,23107.85,307.900695
2020-12-19,23114.04,24172.13,22761.33,23827.87,337.209001
2020-12-20,23817.99,24292.51,23081.64,23476.66,341.499371
2020-12-21,23460.94,24112.35,21959.66,22739.6,378.437064
2020-12-22,22731.75,23830.29,22381.0,23824.13,297.046971
2020-12-23,23816.25,24105.18,22600.0,23223.32,384.221958
2020-12-24,23227.24,23795.75,22710.57,23725.66,289.284576
2020-12-25,23733.42,24781.0,23433.62,24698.7,345.775419
2020-12-26,24713.78,26855.06,24489.33,26472.63,336.38024
2020-12-27,26507.22,28419.58,25820.0,26281.85,651.828424
2020-12-28,26280.53,27496.94,26099.46,27084.18,330.105349
2020-12-29,27090.86,27404.86,25898.79,27359.58,281.974164
2020-12-30,27385.02,28993.55,27385.02,28873.33,473.383663
2020-12-31,28879.64,29313.26,27901.0,28905.32,438.695879
2021-01-01,28933.86,29611.51,28649.46,29305.29,298.357085
2021-01-02,29321.41,33271.38,28955.02,32162.01,667.482338
2021-01-03,32174.75,34776.59,31942.96,33031.74,701.951087
2021-01-04,33034.55,33593.47,27500.0,32005.27,987.279894
2021-01-05,31996.54,34392.59,29937.69,33946.09,765.314265
2021-01-06,33939.15,36935.58,33319.67,36756.07,864.714279
2021-01-07,36761.31,40358.96,35813.86,39444.65,770.127274
2021-01-08,39437.66,41958.85,36589.0,40597.2,967.349503
2021-01-09,40574.89,41371.87,38739.22,40090.54,484.910296
2021-01-10,40092.11,41330.71,35200.0,38182.97,740.145562
2021-01-11,38166.79,38288.44,30471.78,35438.75,1870.951319
2021-01-12,35438.75,36600.1,32600.0,34041.15,919.597427
2021-01-13,34044.28,37805.88,32403.05,37351.77,843.629073
2021-01-14,37329.13,40100.54,36766.07,39175.88,407.515497
2021-01-15,39138.66,39723.34,34444.39,36732.12,554.127909
2021-01-16,36734.73,37948.26,35350.0,35982.21,385.981721
2021-01-17,35982.2,36842.5,33859.11,35826.78,308.508956
2021-01-18,35841.98,37469.87,34787.46,36627.61,329.067462
2021-01-19,36624.79,37848.91,35874.74,35926.59,340.565257
2021-01-20,35867.39,36398.16,33351.36,35484.17,525.9541
2021-01-21,35464.08,35604.47,30191.0,30748.54,895.465664
2021-01-22,30873.21,33827.83,29000.0,33045.55,870.318427
2021-01-23,32941.38,33451.56,31400.0,32110.3,210.849721
2021-01-24,32064.71,33073.47,30895.25,32276.8,181.797634
2021-01-25,32276.46,34860.0,31937.89,32222.22,275.094619
2021-01-26,32218.2,32920.0,30831.41,32457.97,247.095624
2021-01-27,32493.78,32555.7,29250.0,30356.27,301.390318
2021-01-28,30351.17,33780.5,29858.1,33311.17,286.030946
2021-01-29,33372.95,38539.39,31929.72,34242.42,987.916825
2021-01-30,34282.21,34929.32,32835.91,34240.95,310.242049
2021-01-31,34240.99,34334.27,32166.67,33071.34,190.641978
2021-02-01,33097.72,34700.0,32287.34,33545.56,215.258484
2021-02-02,33491.57,35976.92,33440.11,35505.83,251.941418
2021-02-03,35477.64,37652.5,35381.06,37633.27,499.415853
2021-02-04,37601.48,38696.53,36181.63,36961.45,794.377078
2021-02-05,36935.44,38344.42,36570.91,38306.68,400.513652
2021-02-06,38306.68,40958.13,38209.7,39220.16,271.93314
2021-02-07,39177.37,39680.56,37360.12,38789.4,365.480765
2021-02-08,38796.29,46788.25,38009.78,46386.93,589.688918
2021-02-09,46410.03,48123.7,45014.73,46468.4,557.381568
2021-02-10,46468.4,47300.0,43700.0,44871.28,477.334904
2021-02-11,44871.28,48710.45,43984.89,47961.49,334.624128
2021-02-12,47977.55,48986.88,46157.73,47326.29,374.047168
2021-02-13,47319.46,48128.28,46233.27,47110.11,292.697171
2021-02-14,47138.7,49691.04,47011.23,48589.46,182.839344
2021-02-15,48580.94,48983.98,45610.03,47907.41,434.841096
2021-02-16,47922.97,50684.84,47037.04,49132.87,449.066676
2021-02-17,49167.87,52615.33,48964.28,52039.76,407.383666
2021-02-18,52118.97,52520.18,50914.9,51614.67,336.431209
2021-02-19,51578.71,56335.12,50738.02,55876.0,327.562147
2021-02-20,55929.59,57567.0,53865.08,55858.83,300.738538
2021-02-21,55853.06,58361.09,55462.71,57425.47,227.730144
2021-02-22,57416.19,57509.4,47913.84,54152.15,567.683143
2021-02-23,54118.63,54179.23,44928.36,48903.91,866.735606
2021-02-24,48913.96,51356.82,46953.92,49682.98,358.706564
2021-02-25,49679.78,52001.06,46708.76,47075.19,333.527721
2021-02-26,47013.45,48435.78,44111.32,46314.74,457.138462
2021-02-27,46303.21,48375.0,45013.6,46113.12,229.097458
2021-02-28,46107.36,46613.27,43000.0,45161.6,372.158691
2021-03-01,45161.2,49783.33,44950.13,49617.18,370.249921
2021-03-02,49566.16,50204.7,47065.54,48456.72,228.987524
2021-03-03,48389.21,52631.64,48148.14,50352.9,255.807299
2021-03-04,50377.73,51780.29,47500.0,48373.02,364.099317
2021-03-05,48331.2,49430.45,46329.97,48747.32,405.35635
2021-03-06,48773.57,49210.46,47055.76,48905.34,274.470343
2021-03-07,48893.35,51447.81,48893.35,50960.87,202.240914
2021-03-08,50996.74,52395.78,49285.46,52335.07,278.010895
2021-03-09,52400.0,54890.0,51847.85,54857.46,312.015916
2021-03-10,54889.99,57407.64,52782.18,55955.34,565.980917
2021-03-11,55909.78,58129.0,54294.59,57756.57,301.297684
2021-03-12,57761.45,58091.65,55052.66,57232.78,392.058973
2021-03-13,57178.52,61822.09,56100.0,61173.44,238.846735
2021-03-14,61203.75,61697.85,58963.2,58963.2,173.469374
2021-03-15,58962.85,60611.01,54583.37,55552.06,467.143221
2021-03-16,55565.82,56946.89,53280.97,56946.89,377.453865
2021-03-17,56928.63,58974.35,54142.98,58781.2,310.686163
2021-03-18,58975.98,60122.56,57024.0,57678.64,250.292898
2021-03-19,57623.45,59459.94,56274.68,58143.3,256.335715
2021-03-20,58040.59,59876.34,57832.25,58075.12,160.725485
2021-03-21,58060.15,58571.99,55459.19,57330.95,174.825296
2021-03-22,57392.09,58426.53,53701.96,54076.17,206.56348
2021-03-23,54066.67,55829.74,53000.07,54387.68,225.545178
2021-03-24,54303.69,57184.47,51000.0,52307.69,323.138914
2021-03-25,52294.13,53228.87,50444.23,51304.0,316.578315
2021-03-26,51311.64,55091.44,51283.54,55028.38,240.605987
2021-03-27,55028.36,56632.08,53944.2,55839.0,194.577652
2021-03-28,55823.71,56541.9,54687.88,55773.8,140.569613
2021-03-29,55809.0,58401.15,54914.74,57611.51,212.479431
2021-03-30,57677.07,59359.65,57076.67,58747.49,143.911921
2021-03-31,58717.24,59787.24,56857.7,58773.06,261.078594
2021-04-01,58747.08,59487.01,57943.49,58723.68,225.885576
2021-04-02,58735.38,60171.61,58444.89,58980.0,278.604685
2021-04-03,58958.71,59780.83,56897.85,57054.29,279.639129
2021-04-04,57061.2,58482.2,56442.0,58179.83,244.953418
2021-04-05,58236.24,59259.78,56801.82,59110.55,194.500456
2021-04-06,59131.13,59500.0,57401.96,57995.35,372.22847
2021-04-07,57995.35,58643.67,55470.1,55921.81,618.893009
2021-04-08,55940.45,58144.15,55690.9,58070.47,239.497105
2021-04-09,58081.86,58886.76,57660.43,58114.3,223.299192
2021-04-10,58148.26,61353.31,57892.24,59776.67,460.593003
2021-04-11,59779.45,60693.74,59231.65,60001.4,400.123347
2021-04-12,60002.61,61259.43,59428.57,59870.0,341.193748
2021-04-13,59870.0,63749.42,59826.57,63555.57,479.892121
2021-04-14,63607.7,64853.59,61321.56,62940.36,738.306728
2021-04-15,63019.42,63767.34,62038.65,63161.09,288.18601
2021-04-16,63193.73,63510.88,60006.79,61345.0,698.337589
2021-04-17,61345.0,62500.0,59608.3,60000.96,355.803604
2021-04-18,60010.75,60366.84,51000.74,56155.11,1810.623187
2021-04-19,56152.95,57513.51,54242.56,55607.18,761.96758
2021-04-20,55623.02,57084.74,53353.6,56430.65,923.594545
2021-04-21,56430.65,56756.47,53626.3,53788.72,636.905988
2021-04-22,53806.36,55463.66,50481.03,51694.18,1169.265697
2021-04-23,51692.95,52119.17,47509.6,51121.61,963.76669
2021-04-24,51125.96,51186.03,48675.17,50042.37,455.961209
2021-04-25,50082.49,50571.42,46957.72,49063.82,776.05531
2021-04-26,49082.7,54333.33,48777.77,54019.14,867.406534
2021-04-27,53991.9,55447.05,53248.44,55008.96,628.331125
2021-04-28,55012.03,56427.44,53813.23,54831.52,576.4614
2021-04-29,54871.95,55190.72,52328.22,53557.33,420.210864
2021-04-30,53557.85,57915.1,53051.59,57707.15,599.026329
2021-05-01,57698.27,58467.76,57003.72,57780.38,382.413561
2021-05-02,57800.0,57913.32,56057.84,56577.85,374.101697
2021-05-03,56577.85,58964.91,56463.54,57162.07,507.009012
2021-05-04,57162.08,57189.19,53084.81,53206.25,853.466002
2021-05-05,53196.41,57988.13,52914.2,57430.25,818.784275
2021-05-06,57439.07,58358.14,55267.08,56404.09,633.36826
2021-05-07,56410.73,58657.56,55219.66,57328.39,625.311178
2021-05-08,57303.44,59615.9,56933.24,58861.73,548.632419
2021-05-09,58881.25,59223.28,56266.44,58235.83,535.560584
2021-05-10,58253.12,59516.44,53588.23,55815.35,916.84421
2021-05-11,55795.74,56886.54,54484.15,56674.93,503.489901
2021-05-12,56679.21,57995.75,48645.6,49734.81,852.650386
2021-05-13,49666.15,51367.91,45825.78,49669.51,1946.043354
2021-05-14,49651.56,51470.82,48830.57,49850.56,519.566248
2021-05-15,49856.09,50689.76,46561.24,46764.44,520.721006
2021-05-16,46764.43,49785.42,43879.82,46431.1,1076.519614
2021-05-17,46413.31,46612.88,42113.36,43547.02,1342.450469
2021-05-18,43584.18,45783.51,42252.71,42848.25,835.253153
2021-05-19,42858.47,43586.43,30116.81,36653.5,3229.080039
2021-05-20,36672.13,42415.23,34933.59,40517.63,2607.465859
2021-05-21,40502.48,42201.52,33500.0,37269.42,2874.142127
2021-05-22,37199.43,38831.23,35215.38,37459.95,1835.644948
2021-05-23,37457.21,38272.17,31109.0,34646.69,2893.844956
2021-05-24,34668.82,39916.7,34383.3,38800.0,1350.74981
2021-05-25,38800.0,39802.98,36445.8,38346.31,1254.662927
2021-05-26,38330.47,40834.13,37807.82,39229.25,1129.246372
2021-05-27,39220.87,40397.39,37138.13,38517.1,1117.809695
2021-05-28,38531.8,38868.51,34703.49,35648.81,1922.337302
2021-05-29,35666.61,37306.11,33629.63,34598.17,2000.245242
2021-05-30,34605.72,36497.16,33390.67,35644.74,804.187816
2021-05-31,35623.36,37492.93,34159.81,37278.91,929.837321
2021-06-01,37260.86,37907.9,35673.63,36661.22,863.296474
2021-06-02,36699.03,38226.44,35937.84,37579.07,511.252851
2021-06-03,37553.86,39467.3,37159.14,39235.62,501.372308
2021-06-04,39249.74,39291.0,35580.6,36849.63,761.906576
2021-06-05,36827.12,37909.11,34813.63,35520.64,692.967896
2021-06-06,35520.63,36466.16,35229.93,35800.33,450.638409
2021-06-07,35786.7,36796.64,33293.73,33574.51,736.999312
2021-06-08,33551.19,34062.08,31007.99,33375.75,1135.773614
2021-06-09,33384.21,37529.42,32400.0,37387.12,1254.513945
2021-06-10,37398.73,38429.32,35793.04,36656.06,985.865997
2021-06-11,36730.0,37667.81,35954.63,37336.65,765.615706
2021-06-12,37348.27,37454.93,34600.83,35528.99,652.202114
2021-06-13,35528.99,39362.54,34772.02,39017.71,780.296094
2021-06-14,39032.5,41045.45,38739.09,40522.72,849.361417
2021-06-15,40528.17,41356.9,39536.75,40154.51,610.275926
2021-06-16,40134.0,40522.07,38119.12,38351.86,675.958044
2021-06-17,38330.04,39542.38,37378.93,38094.04,764.534361
2021-06-18,38063.65,38195.67,31000.0,35824.6,1084.997908
2021-06-19,35814.46,36452.48,34830.14,35493.08,874.417075
2021-06-20,35484.89,36132.13,33342.36,35593.24,1259.84697
2021-06-21,35608.32,35742.84,31254.29,31616.31,3321.749211
2021-06-22,31614.45,33295.8,28812.78,32496.39,2127.805597
2021-06-23,32509.3,34838.8,31670.94,33664.27,1836.143088
2021-06-24,33675.5,35279.2,32313.37,34653.19,1034.194571
2021-06-25,34711.06,35499.14,31270.83,31592.52,1289.67848
2021-06-26,31578.88,32711.25,30161.2,32271.79,1662.163429
2021-06-27,32294.65,34748.64,32000.19,34692.49,1102.643534
2021-06-28,34709.02,35285.42,33884.84,34487.91,731.538894
2021-06-29,34487.57,36605.26,34235.93,35922.17,656.54945
2021-06-30,35894.9,36088.87,34013.34,35036.58,558.669277
2021-07-01,35048.78,35048.78,32720.03,33506.98,786.487139
2021-07-02,33502.26,33971.12,32698.4,33796.99,654.513379
2021-07-03,33831.62,34943.45,33322.38,34680.62,329.473886
2021-07-04,34648.23,35955.94,34374.99,35280.51,290.759907
2021-07-05,35271.85,35271.85,33138.52,33704.45,452.172232
2021-07-06,33693.05,35098.77,33532.93,34217.95,419.553226
2021-07-07,34178.7,35050.0,33789.71,33856.82,248.928842
2021-07-08,33849.49,33910.81,32082.19,32865.32,409.384321
2021-07-09,32825.9,34098.94,32269.96,33800.0,219.250004
2021-07-10,33809.13,34259.02,33037.11,33521.39,144.937288
2021-07-11,33507.55,34608.53,33315.62,34219.66,114.949624
2021-07-12,34257.39,34672.14,32660.9,33095.72,222.171472
2021-07-13,33080.47,33333.33,32212.0,32735.35,229.918775
2021-07-14,32720.31,33101.8,31592.44,32833.28,315.796934
2021-07-15,32804.36,33190.35,31146.74,31880.94,268.997992
2021-07-16,31868.53,32246.13,31032.34,31384.87,241.814452
2021-07-17,31373.98,31962.49,31173.03,31496.21,154.382012
2021-07-18,31485.79,32440.18,31111.12,31772.22,148.102181
2021-07-19,31796.51,31893.64,30418.08,30807.0,221.956478
2021-07-20,30836.68,31058.04,29285.64,29793.14,311.156764
2021-07-21,29817.41,32827.16,29485.51,32137.9,508.029604
2021-07-22,32136.1,32585.53,31717.4,32288.45,210.069007
2021-07-23,32309.79,33629.45,31988.51,33617.19,253.381513
2021-07-24,33631.54,34487.56,33406.18,34256.95,206.847126
2021-07-25,34257.61,35400.0,33859.48,35376.42,182.421594
2021-07-26,35400.17,40552.97,35228.72,37238.35,1520.271596
2021-07-27,37228.04,39539.28,36388.38,39451.15,1240.66946
2021-07-28,39478.73,40904.2,38801.68,40004.07,1508.581574
2021-07-29,40015.28,40638.33,39246.14,40024.95,690.60712
2021-07-30,40036.67,42304.59,38319.41,42184.71,880.797299
2021-07-31,42202.67,42406.06,41042.3,41467.43,613.804641
2021-08-01,41454.28,42572.97,39435.07,39867.61,726.429297
2021-08-02,39854.9,40448.59,38690.0,39134.75,720.230539
2021-08-03,39131.81,39772.59,37624.27,38207.64,854.945391
2021-08-04,38187.16,39960.18,37502.81,39717.83,910.347618
2021-08-05,39734.44,41351.73,37324.64,40850.68,949.729226
2021-08-06,40879.64,43357.2,39871.81,42778.58,1078.789467
2021-08-07,42840.78,44703.76,42466.76,44569.13,739.671574
2021-08-08,44591.85,45323.78,43267.87,43800.1,897.223522
2021-08-09,43787.81,46450.0,42792.26,46259.86,898.425457
2021-08-10,46266.87,46729.77,44646.75,45607.09,536.456836
2021-08-11,45571.98,46756.6,45337.43,45514.26,572.938043
2021-08-12,45514.26,46225.03,43774.29,44413.58,802.047075
2021-08-13,44417.93,47887.04,44232.45,47810.29,571.206019
2021-08-14,47808.98,48142.35,46007.85,47057.95,525.211238
2021-08-15,47088.11,47369.86,45498.97,47026.59,444.754706
2021-08-16,46968.06,48042.76,45666.66,45910.68,601.57376
2021-08-17,45892.51,47165.41,44387.37,44684.76,560.283212
2021-08-18,44687.23,46015.73,44210.52,44712.79,553.942528
2021-08-19,44719.39,47037.31,43946.05,46766.09,571.692102
2021-08-20,46773.08,49398.55,46654.37,49330.28,530.624469
2021-08-21,49326.73,49786.94,48250.0,48828.44,423.011787
2021-08-22,48811.93,49491.21,48053.85,49237.98,334.488609
2021-08-23,49256.32,50519.73,49033.55,49511.25,347.963542
2021-08-24,49471.73,49855.83,47600.74,47687.62,408.902002
2021-08-25,47691.39,49249.38,47124.15,48992.13,317.386566
2021-08-26,48981.39,49352.48,46289.31,46832.32,493.754659
2021-08-27,46853.72,49145.45,46346.8,49065.69,342.391413
2021-08-28,49058.85,49294.85,48351.66,48893.12,196.051516
2021-08-29,48904.82,49625.73,47766.64,48766.23,286.036849
2021-08-30,48766.23,48864.24,46860.25,46973.36,330.597106
2021-08-31,46971.17,48244.76,46700.0,47104.02,286.739779
2021-09-01,47094.77,49154.87,46523.64,48824.52,310.557194
2021-09-02,48824.63,50368.39,48599.52,49262.09,350.822048
2021-09-03,49261.75,51036.51,48344.77,50006.77,526.533146
2021-09-04,49993.48,50527.47,49374.49,49924.04,214.21538
2021-09-05,49938.74,51884.48,49461.18,51766.08,223.970273
2021-09-06,51771.94,52777.26,51000.0,52670.46,306.111485
2021-09-07,52655.13,52921.17,42842.06,46854.08,1137.487028
2021-09-08,46852.57,47332.92,44404.0,46076.92,848.989813
2021-09-09,46063.39,47399.7,45523.81,46376.72,487.663798
2021-09-10,46370.43,47046.55,44129.41,44855.96,465.792272
2021-09-11,44838.69,45988.21,44722.75,45148.04,247.914549
2021-09-12,45162.55,46482.91,44747.08,46027.77,225.996135
2021-09-13,46032.51,46868.0,43400.01,44966.38,769.224898
2021-09-14,44953.61,47253.93,44646.41,47115.67,401.86439
2021-09-15,47088.05,48449.82,46693.49,48122.51,242.342119
2021-09-16,48132.64,48483.87,47019.16,47778.21,235.202393
2021-09-17,47761.34,48149.99,46750.0,47297.06,321.851847
2021-09-18,47297.06,48822.96,47043.47,48298.24,309.632992
2021-09-19,48280.26,48358.1,46841.36,47253.0,317.519974
2021-09-20,47260.38,47335.39,42477.34,43024.3,1333.091361
2021-09-21,43017.59,43628.08,39601.76,40711.34,670.608756
2021-09-22,40742.78,44044.97,40573.44,43569.32,308.481947
2021-09-23,43545.89,44970.0,43081.39,44873.52,492.04772
2021-09-24,44856.8,45166.9,40701.68,42825.93,495.596922
2021-09-25,42816.59,42971.84,41660.34,42691.47,428.330488
2021-09-26,42674.74,43947.66,40753.56,43157.31,299.6972
2021-09-27,43138.88,44357.56,42101.09,42163.05,207.507216
2021-09-28,42135.62,42761.9,40878.18,41027.56,212.982702
2021-09-29,41027.56,42600.0,40753.27,41540.88,159.839779
2021-09-30,41540.87,44107.61,41413.79,43814.04,230.712581
2021-10-01,43825.91,48454.35,43296.61,48141.86,434.783915
2021-10-02,48141.86,48329.32,47432.44,47673.42,92.462526
2021-10-03,47652.54,49213.41,47085.02,48193.6,140.454943
2021-10-04,48188.92,49490.82,46902.4,49209.86,231.397469
2021-10-05,49209.98,51887.58,49048.35,51472.55,242.549091
2021-10-06,51453.36,55763.34,50399.09,55314.08,578.993271
2021-10-07,55326.96,55335.86,53372.79,53759.47,319.263736
2021-10-08,53786.77,56108.63,53626.09,53931.59,202.765858
2021-10-09,53974.27,55469.69,53673.33,54909.73,94.383476
2021-10-10,54929.4,56517.37,54106.64,54632.2,159.560014
2021-10-11,54650.0,57828.75,54425.55,57472.39,196.150945
2021-10-12,57452.25,57667.6,53918.36,56008.43,304.384578
2021-10-13,55994.38,57767.57,54243.01,57381.02,330.799268
2021-10-14,57374.38,58522.72,56838.93,57323.25,257.861185
2021-10-15,57335.18,62921.75,56868.66,61692.71,568.478276
2021-10-16,61705.9,62355.71,60152.52,60875.66,193.45106
2021-10-17,60882.41,61765.36,58950.0,61522.79,264.328583
2021-10-18,61558.1,62697.12,59887.66,62069.63,363.712873
2021-10-19,62035.82,64470.07,61361.15,64287.6,535.998815
2021-10-20,64300.48,67018.63,63511.28,66010.31,368.213992
2021-10-21,65991.72,66642.09,62003.91,62202.64,527.213957
2021-10-22,62202.64,63718.37,60022.06,60701.38,355.27964
2021-10-23,60666.1,61729.12,59602.68,61291.02,146.715675
2021-10-24,61312.35,61456.99,59525.69,60869.33,190.081443
2021-10-25,60886.74,63723.55,60644.15,63079.59,182.497893
2021-10-26,63099.08,63287.36,59852.95,60312.97,216.903533
2021-10-27,60301.41,61475.81,58035.54,58409.03,408.39149
2021-10-28,58435.87,62459.33,57802.53,60596.98,626.118139
2021-10-29,60564.1,62955.51,60188.25,62252.25,396.651846
2021-10-30,62275.71,62355.63,60732.29,61870.93,231.412042
2021-10-31,61882.1,62389.28,59967.91,61311.4,262.520374
2021-11-01,61336.41,62428.57,59430.32,60913.6,353.261199
2021-11-02,60891.41,64266.13,60650.37,63180.46,301.599019
2021-11-03,63224.11,63514.5,60069.42,62896.54,399.915045
2021-11-04,62912.21,63115.47,60678.25,61424.36,322.759893
2021-11-05,61383.49,62584.47,60727.49,60975.0,233.404191
2021-11-06,60924.14,61550.72,60068.81,61465.74,167.22456
2021-11-07,61465.74,63282.63,61317.02,63266.35,196.214406
2021-11-08,63266.35,67773.37,63266.35,67530.41,415.196129
2021-11-09,67548.75,68534.87,66230.0,66902.74,324.379486
2021-11-10,66956.22,69011.86,62876.09,64922.02,572.386663
2021-11-11,64839.59,65595.87,64112.24,64781.2,263.199936
2021-11-12,64781.2,65455.1,62254.23,64163.06,320.149399
2021-11-13,64120.23,64961.44,63382.24,64374.97,105.074003
2021-11-14,64412.42,65512.38,63588.82,65512.38,173.664208
2021-11-15,65504.62,66323.84,63414.52,63601.17,205.837938
2021-11-16,63611.74,63611.74,58562.5,60082.69,663.185431
2021-11-17,60056.9,60815.33,58383.53,60359.33,285.343089
2021-11-18,60356.32,60968.31,56459.84,56893.67,558.469064
2021-11-19,56878.24,58325.33,55589.06,58055.9,304.339564
2021-11-20,58083.08,59840.82,57373.63,59691.07,182.640552
2021-11-21,59699.3,60015.0,58511.38,58636.83,155.736444
2021-11-22,58612.01,59419.76,55610.03,56270.12,454.657021
2021-11-23,56233.11,57850.46,55373.29,57557.38,506.736364
2021-11-24,57562.46,57722.85,55882.76,57181.79,318.365728
2021-11-25,57146.09,59386.73,57002.23,58920.0,310.981716
2021-11-26,58990.0,59177.7,53484.35,53738.41,551.084731
2021-11-27,53720.4,55272.05,53623.82,54781.48,118.654099
2021-11-28,54607.42,57427.05,53293.11,57315.18,202.788018
2021-11-29,57318.34,58850.29,56676.38,57785.64,218.608689
2021-11-30,57774.66,59169.19,55873.06,56938.26,364.147211
2021-12-01,56975.25,59037.85,56468.39,57211.7,241.850967
2021-12-02,57178.62,57368.02,55789.75,56520.76,167.960101
2021-12-03,56544.33,57601.83,51694.02,53624.36,342.88023
2021-12-04,53647.22,53854.41,41582.75,49181.98,1029.99014
2021-12-05,49189.69,49681.1,47760.62,49391.47,225.157464
2021-12-06,49393.93,50901.02,47146.36,50479.63,340.80653
2021-12-07,50455.88,51923.92,50028.51,50571.59,186.483445
2021-12-08,50591.23,51182.86,48612.97,50434.23,177.887907
2021-12-09,50500.12,50790.76,47319.19,47597.02,193.241055
2021-12-10,47660.32,50094.97,46879.9,47155.25,269.083313
2021-12-11,47136.61,49473.68,46754.34,49381.58,137.503939
2021-12-12,49401.13,50769.99,48651.42,50065.68,180.681341
2021-12-13,50049.14,50176.72,45733.1,46742.7,358.027503
2021-12-14,46649.95,48658.32,46290.46,48348.14,187.918934
2021-12-15,48348.14,49475.15,46554.14,48856.83,356.123007
2021-12-16,48860.61,49421.34,47508.64,47645.98,144.114739
2021-12-17,47589.97,47981.39,45471.15,46198.74,176.837447
2021-12-18,46127.67,47338.53,45517.26,46833.79,74.661085
2021-12-19,46806.02,48296.15,46419.83,46687.36,98.544189
2021-12-20,46670.19,47528.65,45566.09,46895.53,116.857343
2021-12-21,46925.88,49296.54,46666.66,48860.67,157.793341
2021-12-22,48917.45,49556.78,48447.73,48583.5,101.194079
2021-12-23,48626.93,51378.06,48020.2,50789.62,146.365645
2021-12-24,50840.26,51818.46,50424.24,50801.29,90.465869
2021-12-25,50836.15,51140.54,50131.56,50418.07,55.915901
2021-12-26,50390.05,51300.0,49433.78,50752.76,85.915949
2021-12-27,50771.09,52082.54,50458.74,50662.87,107.132944
2021-12-28,50708.38,50708.38,47315.88,47533.28,183.875966
2021-12-29,47570.65,48138.91,46099.81,46436.79,134.338882
2021-12-30,46475.35,47895.8,45942.1,47135.98,123.647337
2021-12-31,47105.87,48559.05,45669.33,46213.76,158.73882
2022-01-01,46192.43,47939.39,46192.43,47737.6,108.92603
2022-01-02,47716.44,47975.79,46675.97,47339.15,86.077014
2022-01-03,47300.67,47573.7,45688.53,46438.64,134.352863
2022-01-04,46494.93,47535.3,45518.0,45849.98,98.406846
2022-01-05,45838.76,47056.53,42504.51,43438.22,282.935453
2022-01-06,43438.22,43769.41,42416.13,43142.34,148.216362
2022-01-07,43100.84,43145.95,40595.47,41544.89,325.36647
2022-01-08,41625.05,42318.07,40502.75,41691.66,180.698146
2022-01-09,41696.34,42784.53,41221.57,41874.55,115.056972
2022-01-10,41842.71,42225.13,39653.48,41816.54,292.533467
2022-01-11,41840.61,43104.42,41271.84,42745.68,211.780839
2022-01-12,42742.1,44306.78,42439.0,43904.77,166.471703
2022-01-13,43930.4,44422.59,42322.19,42543.91,219.541583
2022-01-14,42585.13,43441.29,41770.37,43075.54,153.185975
2022-01-15,43062.89,43789.47,42565.65,43075.87,131.652068
2022-01-16,43082.67,43478.57,42606.27,43070.22,188.783103
2022-01-17,43087.26,43173.19,41553.63,42205.13,109.542755
2022-01-18,42214.43,42681.88,41276.22,42361.58,131.986052
2022-01-19,42364.8,42561.91,41151.51,41660.51,222.694618
2022-01-20,41664.64,43505.05,40564.54,40690.58,241.916092
2022-01-21,40675.63,41093.77,35450.11,36474.82,820.242503
2022-01-22,36445.31,36832.05,34026.25,35072.22,649.453953
2022-01-23,35083.42,36500.0,34613.26,36264.17,323.141616
2022-01-24,36254.02,37529.16,32946.64,36638.61,848.892627
2022-01-25,36674.79,37534.02,35698.66,36944.5,166.719889
2022-01-26,36970.03,38899.87,36263.62,36806.1,260.837572
2022-01-27,36721.62,37222.22,35521.43,37189.32,194.804451
2022-01-28,37166.12,38000.0,36173.91,37745.25,117.730098
2022-01-29,37743.43,38710.64,37304.95,38155.0,166.421527
2022-01-30,38161.39,38367.74,37346.43,37917.6,123.075997
2022-01-31,37937.51,38731.81,36633.56,38477.61,232.94102
2022-02-01,38471.0,39290.74,38011.11,38694.4,294.273931
2022-02-02,38721.1,38857.95,36596.2,36907.94,202.048585
2022-02-03,36901.29,37354.27,36256.76,37296.17,227.736013
2022-02-04,37333.73,41786.18,37039.57,41578.7,478.786058
2022-02-05,41578.72,41913.84,40938.83,41413.49,182.508622
2022-02-06,41450.64,42668.93,41125.74,42412.6,156.954855
2022-02-07,42407.23,44502.93,41652.86,43822.1,343.48216
2022-02-08,43854.64,45483.41,42673.45,44027.06,458.743737
2022-02-09,44081.06,44803.47,43136.03,44382.13,266.098958
